epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
1968,7211733,7211833,7211933,62707403322,62613062783,55269360492864486090,29311924648015707446,25957435844848778644,25957435844848778644,53611279678078551507,True
1969,7211836,7211936,7212036,62613062783,62691570327,67278716764765996170,29823479565286991646,37455237199479004524,29823479565286991646,65260355261823016284,True
1970,7211939,7212039,7212139,62691570327,62662947104,45382218059951914052,18673037316680393082,26709180743271520970,26709180743271520970,44020751518153356630,True
1971,7212043,7212143,7212243,62662947104,62589701344,54977170556795391664,33922472478203291355,21054698078592100309,21054698078592100309,53327855440091529914,True
1972,7212147,7212247,7212347,62589701344,62522362800,53834719760825446639,24724656006426374946,29110063754399071693,29110063754399071693,52219678168000683239,True
1973,7212250,7212350,7212450,62522362800,62549859651,48258192365090761949,32254881996817589224,16003310368273172725,32254881996817589224,46810446594138039090,True
1974,7212353,7212453,7212553,62549859651,62536353307,54505250020689480378,31110460977391292510,23394789043298187868,23394789043298187868,52870092520068795966,True
1975,7212456,7212556,7212656,62536353307,62385271895,48562715482351648551,14336936819886346324,34225778662465302227,34225778662465302227,47105834017881099094,True
1976,7212560,7212660,7212760,62385271895,62514723307,75216795441368176417,27610471335614398715,47606324105753777702,27610471335614398715,72960291578127131124,True
1977,7212663,7212763,7212863,62514723307,62627492480,53947983015039100887,32630344372187781890,21317638642851318997,32630344372187781890,52329543524587927860,True
1978,7212766,7212866,7212966,62627492480,62774103672,34823162274116349564,26828761567983591609,7994400706132757955,26828761567983591609,33778467405892859077,True
1979,7212870,7212970,7213070,62774103672,62716500000,58802582202074902867,25382133447213788321,33420448754861114546,33420448754861114546,57038504736012655780,True
1980,7212974,7213074,7213174,62716500000,62769370331,37906445795905423959,16067447366331678159,21838998429573745800,16067447366331678159,36769252422028261240,True
1981,7213078,7213178,7213278,62769370331,62809184821,34052366937058174560,19661787855575354549,14390579081482820011,19661787855575354549,33030795928946429323,True
1982,7213182,7213282,7213382,62809184821,62758779004,56014079616628929237,28306459813819384254,27707619802809544983,27707619802809544983,54333657228130061359,True
1983,7213285,7213385,7213485,62758779004,62636308592,32450597503936348571,11454833491264555814,20995764012671792757,20995764012671792757,31477079578818258113,True
1984,7213390,7213490,7213590,62636308592,62701725834,47007502742050369403,11877652480920145393,35129850261130224010,11877652480920145393,45597277659788858320,True
1985,7213494,7213594,7213694,62701725834,62530330186,50081687665360851360,25835341742951254815,24246345922409596545,24246345922409596545,48579237035400025819,True
1986,7213598,7213698,7213798,62530330186,62506342595,58061926219156857915,33938444840161942650,24123481378994915265,24123481378994915265,56320068432582152177,True
1987,7213701,7213801,7213901,62506342595,62395549249,32146370956587888053,14552272713066883515,17594098243521004538,17594098243521004538,31181979827890251411,True
1988,7213807,7213907,7214007,62395549249,62599417985,48380920586577424486,22656444634013842313,25724475952563582173,22656444634013842313,46929492968980101751,True
1989,7213911,7214011,7214111,62599417985,62865636503,33775195689829317854,22974251919557133016,10800943770272184838,22974251919557133016,32761939819134438318,True
1990,7214014,7214114,7214214,62865636503,62839906753,35662929408701311172,22565795958756220760,13097133449945090412,13097133449945090412,34593041526440271836,True
1991,7214118,7214218,7214318,62839906753,62837883017,51803623024576754691,12062429976086839700,39741193048489914991,39741193048489914991,50249514333839452050,True
1992,7214221,7214321,7214421,62837883017,62868000000,28363911534408503364,13556358984313594043,14807552550094909321,13556358984313594043,27512994188376248263,True
1993,7214325,7214425,7214525,62868000000,63040366059,43645679362056813487,18691693388300527950,24953985973756285537,18691693388300527950,42336308981195109082,True
1994,7214429,7214529,7214629,63040366059,63237881312,57436362207657919843,39236142307573143340,18200219900084776503,39236142307573143340,55713271341428182247,True
1995,7214534,7214634,7214734,63237881312,63019361639,49356722486351659392,17859721557611709270,31497000928739950122,31497000928739950122,47876020811761109610,True
1996,7214638,7214738,7214838,63019361639,63047047927,58916335599341291655,35226745350592794155,23689590248748497500,35226745350592794155,57148845531361052905,True
1997,7214742,7214842,7214942,63047047927,62950723895,34832794856930630709,11088384077693766252,23744410779236864457,23744410779236864457,33787811011222711787,True
1998,7214846,7214946,7215046,62950723895,63059915438,51982363110533732885,22698370745616854310,29283992364916878575,22698370745616854310,50422892217217720898,True
1999,7214951,7215051,7215151,63059915438,63025922098,37959321277069564749,19475619305691157655,18483701971378407094,18483701971378407094,36820541638757477806,True
2000,7215056,7215156,7215256,63025922098,63134502051,60898227919770281732,28112551183671727719,32785676736098554013,28112551183671727719,59071281082177173280,True
2001,7215161,7215261,7215361,63134502051,63218813566,46103320092320763362,34074719317052651920,12028600775268111442,34074719317052651920,44720220489551140461,True
2002,7215265,7215365,7215465,63218813566,63299121246,50536956423125436543,33127734247481632116,17409222175643804427,33127734247481632116,49020847730431673446,True
2003,7215370,7215470,7215570,63299121246,63319591719,38514561417202360498,20248119590238151855,18266441826964208643,20248119590238151855,37359124574686289683,True
2004,7215474,7215574,7215674,63319591719,63242034341,57232953829482887064,22437700019134472130,34795253810348414934,34795253810348414934,55515965214598400452,True
2005,7215578,7215678,7215778,63242034341,63203033172,50219082472373556548,14893140339645831548,35325942132727725000,35325942132727725000,48712509998202349851,True
2006,7215682,7215782,7215882,63203033172,62966969890,71759485042198971012,31627354646912649861,40132130395286321151,40132130395286321151,69606700490933001881,True
2007,7215786,7215886,7215986,62966969890,62978798022,66477496755905705631,18975477195426387996,47502019560479317635,18975477195426387996,64483171853228534462,True
2008,7215891,7215991,7216091,62978798022,63078000000,36136699493353510255,24661407902249272490,11475291591104237765,24661407902249272490,35052598508552904947,True
2009,7215995,7216095,7216195,63078000000,63174000000,71702371937548098404,32353113657382084135,39349258280166014269,32353113657382084135,69551300779421655451,True
2010,7216097,7216197,7216297,63174000000,63177000000,49510812236581005182,30387400825112623733,19123411411468381449,30387400825112623733,48025487869483575026,True
